Borrower_ID,Gender,Tipe_Identitas,Wilayah,Status_Pekerjaan,Pendapatan_Bulanan,SIM_Card,Jumlah_Pinjaman,Durasi_Peminjaman,Status_Peminjaman
B04421,Male,KTP,Jakarta,No,2210000,Indosat,1340000,2,No
B04422,Male,KTP,Jakarta,Yes,5570000,XL,1500000,3,No
B04423,Female,KTP,Jakarta,Yes,3880000,Telkomsel,370000,1,No
B04424,Female,KTP,Jakarta,Yes,5220000,Tri,280000,2,No
B04425,Male,KTP,Jakarta,No,2540000,XL,730000,1,No
B04426,Male,KTP,Jakarta,Yes,5260000,Indosat,220000,2,No
B04427,Female,KTP,Jakarta,Yes,4610000,Indosat,520000,1,No
B04428,Male,KTP,Jakarta,Yes,5590000,Indosat,470000,1,No
B04429,Female,KTP,Jakarta,Yes,6120000,Indosat,820000,1,No
B04430,Female,KTP,Jakarta,No,1590000,Indosat,1870000,8,No
B04431,Male,KTP,Jakarta,No,2170000,Telkomsel,2950000,5,Yes
B04432,Female,KTP,Jakarta,No,1890000,Telkomsel,700000,10,No
B04433,Male,KTP,Jakarta,Yes,5890000,XL,1260000,1,No
B04434,Male,KTP,Jakarta,Yes,5740000,Telkomsel,50000,2,No
B04435,Male,KTP,Jakarta,Yes,6630000,XL,820000,2,No
B04436,Male,KTP,Jakarta,Yes,3930000,Telkomsel,1020000,2,No
B04437,Female,KTP,Jakarta,Yes,5360000,Telkomsel,1060000,1,No
B04438,Male,KTP,Jakarta,Yes,6510000,Telkomsel,120000,2,No
B04439,Male,KTP,Jakarta,Yes,3660000,Telkomsel,2030000,4,No
B04440,Female,KTP,Jakarta,No,3290000,Indosat,2430000,2,No
B04441,Female,KTP,Jakarta,Yes,4990000,Telkomsel,1190000,1,No
B04442,Female,KTP,Jakarta,Yes,5940000,Telkomsel,0,1,No
B04443,Male,KTP,Jakarta,No,1300000,Telkomsel,1260000,1,No
B04444,Male,KTP,Jakarta,Yes,3990000,Indosat,2170000,2,No
B04445,Male,KTP,Jakarta,Yes,4340000,Telkomsel,1540000,7,No
B04446,Male,KTP,Jakarta,No,2570000,Indosat,2170000,1,No
B04447,Male,KTP,Jakarta,Yes,5640000,Telkomsel,350000,1,No
B04448,Male,KTP,Jakarta,No,2640000,Telkomsel,2390000,1,No
B04449,Female,KTP,Jakarta,Yes,6060000,Telkomsel,1030000,4,No
B04450,Male,KTP,Jakarta,No,680000,Telkomsel,700000,1,No
B04451,Female,KTP,Jakarta,Yes,5780000,Tri,1480000,1,No
B04452,Male,KTP,Jakarta,Yes,3820000,Telkomsel,390000,1,No
B04453,Male,KTP,Jakarta,No,2660000,Telkomsel,1730000,3,No
B04454,Female,KTP,Jakarta,Yes,3530000,Telkomsel,740000,1,No
B04455,Male,KTP,Jakarta,Yes,6380000,Telkomsel,320000,1,No
B04456,Male,KTP,Jakarta,Yes,7420000,Telkomsel,170000,1,No
B04457,Male,KTP,Jakarta,Yes,3850000,Telkomsel,1040000,1,No
B04458,Female,KTP,Jakarta,No,1300000,Telkomsel,790000,1,No
B04459,Female,KTP,Jakarta,No,2680000,Indosat,1280000,1,No
B04460,Male,KTP,Jakarta,Yes,4420000,Telkomsel,1090000,2,No
B04461,Female,KTM,Jakarta,No,2270000,XL,1140000,1,No
B04462,Male,KTP,Jakarta,No,2920000,Telkomsel,1970000,1,No
B04463,Male,KTP,Jakarta,No,2650000,Telkomsel,1260000,3,No
B04464,Male,KTP,Jakarta,Yes,4870000,Indosat,2620000,11,Yes
B04465,Male,KTP,Jakarta,Yes,4880000,Tri,1630000,2,No
B04466,Male,KTP,Jakarta,Yes,4540000,Telkomsel,570000,1,No
B04467,Male,KTP,Jakarta,Yes,5470000,Tri,1350000,1,No
B04468,Male,KTP,Jakarta,Yes,5340000,Tri,0,2,No
B04469,Male,KTP,Jakarta,Yes,3380000,Tri,1010000,1,No
B04470,Male,KTP,Jakarta,Yes,5370000,Telkomsel,340000,3,No
B04471,Female,KTP,Jakarta,No,1250000,XL,1550000,3,No
B04472,Male,KTP,Jakarta,Yes,5140000,XL,270000,1,No
B04473,Male,KTP,Jakarta,Yes,5680000,Telkomsel,550000,3,No
B04474,Male,KTP,Jakarta,Yes,4530000,Tri,650000,1,No
B04475,Male,KTP,Jakarta,No,1400000,XL,1980000,1,No
B04476,Male,KTP,Jakarta,Yes,4630000,Indosat,1540000,1,No
B04477,Female,KTP,Jakarta,Yes,5200000,Telkomsel,410000,1,No
B04478,Male,KTM,Jakarta,No,2320000,Telkomsel,2770000,9,Yes
B04479,Female,KTP,Jakarta,Yes,4310000,XL,1900000,1,No
B04480,Male,KTP,Jakarta,No,3590000,Indosat,1070000,1,No
B04481,Male,KTP,Jakarta,No,2080000,Telkomsel,1890000,1,No
B04482,Female,KTP,Jakarta,Yes,3810000,Tri,540000,3,No
B04483,Male,KTP,Jakarta,Yes,6000000,Telkomsel,1010000,2,No
B04484,Female,KTP,Jakarta,Yes,6970000,Tri,2210000,12,No
B04485,Female,KTP,Jakarta,Yes,3870000,Telkomsel,2230000,1,No
B04486,Male,KTP,Jakarta,No,2480000,Indosat,770000,2,No
B04487,Male,KTP,Jakarta,No,2350000,XL,1770000,12,No
B04488,Male,KTP,Jakarta,Yes,5980000,Indosat,1230000,1,No
B04489,Male,KTP,Jakarta,No,2270000,XL,2260000,1,No
B04490,Female,KTP,Jakarta,Yes,3850000,XL,2060000,1,No
B04491,Female,KTP,Jakarta,No,1660000,Telkomsel,840000,1,No
B04492,Female,KTP,Jakarta,Yes,4800000,Telkomsel,1740000,2,No
B04493,Female,KTP,Jakarta,Yes,4120000,Indosat,330000,1,No
B04494,Male,KTP,Jakarta,Yes,2850000,Tri,650000,1,No
B04495,Male,KTP,Jakarta,Yes,5010000,Telkomsel,1010000,1,No
B04496,Male,KTP,Jakarta,Yes,5400000,Telkomsel,1570000,1,No
B04497,Female,KTP,Jakarta,Yes,4050000,Telkomsel,1250000,8,No
B04498,Male,KTP,Jakarta,No,1790000,XL,1460000,1,No
B04499,Male,KTP,Jakarta,Yes,4580000,XL,1390000,2,No
B04500,Male,KTP,Jakarta,Yes,5360000,Telkomsel,950000,1,No
B04501,Male,KTP,Jakarta,Yes,5860000,Telkomsel,440000,1,No
B04502,Male,KTP,Jakarta,No,2140000,Telkomsel,2010000,9,No
B04503,Female,KTP,Jakarta,No,2140000,Indosat,2310000,1,No
B04504,Male,KTP,Jakarta,Yes,4220000,Telkomsel,2470000,1,No
B04505,Male,KTP,Jakarta,Yes,4170000,Indosat,1090000,1,No
B04506,Female,KTP,Jakarta,Yes,5830000,XL,1860000,1,No
B04507,Male,KTP,Jakarta,Yes,6740000,Indosat,1540000,6,No
B04508,Male,KTP,Jakarta,Yes,5690000,Indosat,60000,1,No
B04509,Male,KTP,Jakarta,Yes,6530000,Indosat,2070000,2,No
B04510,Female,KTP,Jakarta,Yes,4900000,XL,2840000,7,Yes
B04511,Male,KTP,Jakarta,Yes,4330000,Telkomsel,190000,2,No
B04512,Male,KTP,Jakarta,No,1660000,Tri,1510000,1,No
B04513,Male,KTP,Jakarta,No,1940000,Tri,1730000,1,No
B04514,Male,KTP,Jakarta,Yes,2400000,Indosat,2200000,11,Yes
B04515,Female,KTP,Jakarta,Yes,5300000,Telkomsel,0,1,No
B04516,Male,KTP,Jakarta,No,2650000,Tri,1640000,1,No
B04517,Female,KTP,Jakarta,Yes,7930000,XL,0,1,No
B04518,Male,KTP,Jakarta,No,2210000,XL,870000,7,No
B04519,Male,KTP,Jakarta,Yes,5300000,Telkomsel,2460000,1,No
B04520,Female,KTP,Jakarta,Yes,6220000,XL,1350000,3,No
B04521,Male,KTP,Jakarta,No,2780000,Telkomsel,1360000,3,No
B04522,Female,KTP,Jakarta,Yes,6370000,Telkomsel,2080000,1,No
B04523,Male,KTP,Jakarta,Yes,2840000,Telkomsel,330000,2,No
B04524,Male,KTP,Jakarta,No,3260000,Tri,630000,1,No
B04525,Male,KTP,Jakarta,Yes,5210000,Telkomsel,1760000,1,No
B04526,Male,KTP,Jakarta,No,3160000,XL,1930000,1,No
B04527,Male,KTP,Jakarta,Yes,5020000,Tri,1190000,1,No
B04528,Male,KTP,Jakarta,Yes,5540000,Tri,680000,1,No
B04529,Female,KTP,Jakarta,Yes,2060000,Telkomsel,1270000,1,No
B04530,Male,KTP,Jakarta,Yes,5370000,XL,310000,1,No
B04531,Male,KTP,Jakarta,Yes,4910000,Telkomsel,1250000,7,No
B04532,Male,KTP,Jakarta,Yes,4050000,Indosat,2120000,1,No
B04533,Male,KTP,Jakarta,Yes,3660000,Telkomsel,1070000,1,No
B04534,Male,KTP,Jakarta,Yes,4250000,Indosat,1160000,12,No
B04535,Male,KTP,Jakarta,Yes,6040000,Telkomsel,1130000,2,No
B04536,Female,KTP,Jakarta,Yes,4780000,Telkomsel,340000,3,No
B04537,Male,KTM,Jakarta,No,2350000,Indosat,700000,1,No
B04538,Male,KTP,Jakarta,Yes,4670000,Telkomsel,0,1,No
B04539,Male,KTP,Jakarta,Yes,3000000,Telkomsel,160000,3,No
B04540,Male,KTP,Jakarta,Yes,6100000,Indosat,330000,2,No
B04541,Female,KTP,Jakarta,Yes,5830000,Telkomsel,1390000,1,No
B04542,Male,KTP,Jakarta,Yes,2340000,Telkomsel,1130000,8,No
B04543,Male,KTP,Jakarta,Yes,4410000,Telkomsel,1450000,1,No
B04544,Male,KTP,Jakarta,Yes,5200000,Telkomsel,1640000,1,No
B04545,Male,KTP,Jakarta,Yes,5530000,Telkomsel,2060000,2,No
B04546,Female,KTP,Jakarta,No,2230000,Telkomsel,380000,2,No
B04547,Male,KTP,Jakarta,Yes,7680000,Telkomsel,410000,2,No
B04548,Male,KTP,Jakarta,Yes,3450000,Telkomsel,1540000,1,No
B04549,Male,KTM,Jakarta,No,1880000,Telkomsel,2560000,2,No
B04550,Female,KTP,Jakarta,No,910000,Telkomsel,450000,2,No
B04551,Female,KTP,Jakarta,Yes,4050000,Telkomsel,580000,4,No
B04552,Male,KTP,Jakarta,No,1880000,Tri,1300000,1,No
B04553,Male,KTP,Jakarta,Yes,5430000,Telkomsel,2110000,1,No
B04554,Female,KTP,Jakarta,Yes,5220000,Telkomsel,1250000,8,No
B04555,Male,KTP,Jakarta,Yes,6270000,Indosat,1250000,1,No
B04556,Female,KTP,Jakarta,No,3240000,Tri,1570000,2,No
B04557,Male,KTP,Jakarta,Yes,7500000,XL,1310000,3,No
B04558,Female,KTP,Jakarta,No,1380000,Telkomsel,1840000,2,No
B04559,Male,KTP,Jakarta,Yes,5530000,XL,1590000,3,No
B04560,Male,KTP,Jakarta,Yes,3620000,Tri,0,1,No
B04561,Female,KTP,Jakarta,Yes,4550000,Telkomsel,550000,2,No
B04562,Male,KTP,Jakarta,No,2620000,Telkomsel,1490000,1,No
B04563,Male,KTP,Jakarta,Yes,4290000,Telkomsel,1240000,1,No
B04564,Female,KTP,Jakarta,Yes,5660000,XL,140000,1,No
B04565,Female,KTP,Jakarta,Yes,5920000,Telkomsel,2140000,1,No
B04566,Male,KTP,Jakarta,Yes,6480000,Telkomsel,110000,1,No
B04567,Female,KTP,Jakarta,Yes,3550000,Indosat,1790000,2,No
B04568,Male,KTP,Jakarta,No,2150000,Telkomsel,1680000,1,No
B04569,Male,KTP,Jakarta,Yes,6110000,Indosat,2370000,12,Yes
B04570,Female,KTP,Jakarta,Yes,3340000,Telkomsel,1590000,1,No
B04571,Male,KTP,Jakarta,Yes,7010000,Telkomsel,470000,1,No
B04572,Male,KTP,Jakarta,Yes,4680000,Telkomsel,2260000,2,No
B04573,Male,KTP,Jakarta,Yes,4390000,Telkomsel,120000,1,No
B04574,Male,KTP,Jakarta,Yes,4380000,Indosat,1870000,2,No
B04575,Male,KTP,Jakarta,Yes,5610000,Telkomsel,1240000,2,No
B04576,Male,KTP,Jakarta,Yes,4470000,Indosat,850000,1,No
B04577,Female,KTP,Jakarta,Yes,4180000,Indosat,2580000,1,No
B04578,Female,KTP,Jakarta,Yes,2690000,Telkomsel,1740000,1,No
B04579,Male,KTP,Jakarta,Yes,5150000,Telkomsel,1310000,3,No
B04580,Male,KTP,Jakarta,Yes,4480000,Indosat,1720000,1,No
B04581,Male,KTP,Jakarta,Yes,3770000,Indosat,830000,1,No
B04582,Male,KTP,Jakarta,Yes,5500000,XL,1050000,1,No
B04583,Female,KTP,Jakarta,Yes,4550000,Telkomsel,830000,1,No
B04584,Female,KTP,Jakarta,No,3690000,Telkomsel,2000000,1,No
B04585,Male,KTP,Jakarta,Yes,3230000,Telkomsel,1130000,1,No
B04586,Female,KTM,Jakarta,No,1820000,Telkomsel,530000,5,No
B04587,Male,KTP,Jakarta,Yes,4710000,Telkomsel,1620000,1,No
B04588,Male,KTP,Jakarta,Yes,4940000,XL,1300000,2,No
B04589,Female,KTP,Jakarta,No,2140000,Telkomsel,1910000,1,No
B04590,Female,KTP,Jakarta,Yes,6600000,Indosat,2390000,12,Yes
B04591,Male,KTP,Jakarta,No,2310000,Telkomsel,2190000,8,Yes
B04592,Female,KTM,Jakarta,No,1340000,Telkomsel,1900000,1,No
B04593,Female,KTP,Jakarta,Yes,6850000,XL,960000,1,No
B04594,Female,KTP,Jakarta,No,2560000,XL,2570000,1,No
B04595,Female,KTP,Jakarta,No,1300000,Indosat,2570000,12,Yes
B04596,Male,KTP,Jakarta,Yes,8930000,Telkomsel,920000,2,No
B04597,Male,KTP,Jakarta,Yes,4760000,Telkomsel,1040000,1,No
B04598,Female,KTP,Jakarta,No,3570000,XL,1480000,1,No
B04599,Female,KTP,Jakarta,No,2270000,Telkomsel,830000,1,No
B04600,Female,KTP,Jakarta,Yes,3230000,Indosat,1410000,1,No
B04601,Male,KTP,Jakarta,No,2740000,Tri,2030000,1,No
B04602,Male,KTP,Jakarta,Yes,5960000,Telkomsel,0,1,No
B04603,Male,KTP,Jakarta,No,2930000,Telkomsel,1380000,1,No
B04604,Male,KTP,Jakarta,Yes,4050000,Indosat,1060000,1,No
B04605,Male,KTP,Jakarta,No,1920000,Indosat,1950000,2,No
B04606,Male,KTP,Jakarta,Yes,7010000,Telkomsel,2130000,3,No
B04607,Male,KTP,Jakarta,Yes,2720000,Telkomsel,970000,1,No
B04608,Male,KTP,Jakarta,Yes,5070000,Telkomsel,740000,1,No
B04609,Female,KTP,Jakarta,Yes,5480000,Telkomsel,1810000,6,No
B04610,Male,KTP,Jakarta,Yes,4110000,XL,1010000,7,No
B04611,Male,KTP,Jakarta,Yes,4710000,Telkomsel,1660000,1,No
B04612,Female,KTP,Jakarta,Yes,4700000,Telkomsel,2010000,1,No
B04613,Female,KTP,Jakarta,Yes,5230000,Indosat,1300000,1,No
B04614,Male,KTP,Jakarta,Yes,4540000,XL,0,2,No
B04615,Male,KTP,Jakarta,Yes,7180000,Telkomsel,120000,1,No
B04616,Male,KTP,Jakarta,No,1500000,Telkomsel,390000,1,No
B04617,Male,KTP,Jakarta,Yes,4050000,XL,1330000,1,No
B04618,Female,KTP,Jakarta,No,1830000,Telkomsel,1410000,1,No
B04619,Female,KTP,Jakarta,Yes,4050000,XL,0,1,No
B04620,Male,KTP,Jakarta,Yes,4610000,XL,690000,2,No
B04621,Male,KTP,Jakarta,No,1810000,Telkomsel,1650000,1,No
B04622,Female,KTP,Jakarta,No,1810000,Telkomsel,490000,2,No
B04623,Male,KTP,Jakarta,Yes,4380000,Telkomsel,1220000,3,No
B04624,Male,KTP,Jakarta,Yes,3270000,Telkomsel,1850000,1,No
B04625,Female,KTP,Jakarta,Yes,5080000,Indosat,0,1,No
B04626,Male,KTP,Jakarta,Yes,5700000,XL,920000,1,No
B04627,Male,KTP,Jakarta,Yes,4320000,Indosat,1030000,1,No
B04628,Male,KTP,Jakarta,No,2050000,XL,1470000,2,No
B04629,Female,KTP,Jakarta,Yes,3100000,Telkomsel,1030000,1,No
B04630,Female,KTP,Jakarta,Yes,4300000,Indosat,900000,1,No
B04631,Male,KTP,Jakarta,No,1410000,Tri,920000,1,No
B04632,Female,KTP,Jakarta,No,2550000,XL,1440000,1,No
B04633,Male,KTP,Jakarta,Yes,6780000,XL,2300000,11,No
B04634,Male,KTP,Jakarta,Yes,4420000,XL,1630000,1,No
B04635,Male,KTP,Jakarta,Yes,4690000,Telkomsel,780000,1,No
B04636,Male,KTP,Jakarta,Yes,7900000,XL,1420000,1,No
B04637,Male,KTM,Jakarta,No,1710000,XL,1540000,1,No
B04638,Male,KTP,Jakarta,Yes,6380000,XL,560000,1,No
B04639,Male,KTP,Jakarta,No,2830000,Telkomsel,390000,1,No
B04640,Male,KTP,Jakarta,No,2750000,Telkomsel,2720000,10,No
B04641,Male,KTP,Jakarta,Yes,6300000,Tri,1100000,1,No
B04642,Female,KTP,Jakarta,No,2260000,Telkomsel,820000,1,No
B04643,Male,KTP,Jakarta,No,2050000,Telkomsel,2060000,2,No
B04644,Male,KTP,Jakarta,Yes,5120000,Telkomsel,510000,2,No
B04645,Male,KTP,Jakarta,Yes,4620000,Telkomsel,0,2,No
B04646,Male,KTM,Jakarta,No,1320000,Telkomsel,1190000,1,No
B04647,Female,KTP,Jakarta,Yes,4900000,Telkomsel,1190000,2,No
B04648,Male,KTP,Jakarta,Yes,7940000,Telkomsel,1350000,2,No
B04649,Male,KTP,Jakarta,Yes,3970000,Telkomsel,2390000,3,No
B04650,Male,KTP,Jakarta,Yes,4800000,Tri,1520000,1,No
B04651,Male,KTP,Jakarta,Yes,4900000,Telkomsel,660000,3,No
B04652,Male,KTP,Jakarta,Yes,5160000,XL,1230000,1,No
B04653,Female,KTP,Jakarta,Yes,4180000,Telkomsel,670000,1,No
B04654,Male,KTP,Jakarta,No,2220000,Indosat,2230000,3,No
B04655,Male,KTP,Jakarta,Yes,3910000,Indosat,560000,1,No
B04656,Male,KTP,Jakarta,Yes,4500000,Telkomsel,1080000,2,No
B04657,Male,KTM,Jakarta,No,2520000,Telkomsel,370000,2,No
B04658,Male,KTP,Jakarta,Yes,2610000,Telkomsel,1380000,1,No
B04659,Male,KTP,Jakarta,No,3140000,Telkomsel,1580000,1,No
B04660,Male,KTP,Jakarta,Yes,5190000,Indosat,1400000,5,No
B04661,Male,KTP,Jakarta,Yes,5000000,Tri,1600000,2,No
B04662,Male,KTP,Jakarta,Yes,3890000,Telkomsel,1350000,7,No
B04663,Male,KTP,Jakarta,Yes,4990000,Telkomsel,670000,4,No
B04664,Male,KTP,Jakarta,No,2160000,Telkomsel,60000,1,No
B04665,Male,KTP,Jakarta,Yes,4680000,Telkomsel,290000,11,No
B04666,Male,KTP,Jakarta,Yes,5220000,XL,560000,1,No
B04667,Male,KTM,Jakarta,No,1870000,XL,1670000,1,No
B04668,Male,KTP,Jakarta,Yes,4980000,Indosat,1120000,1,No
B04669,Female,KTP,Jakarta,Yes,3660000,Indosat,910000,1,No
B04670,Male,KTP,Jakarta,No,1900000,Telkomsel,930000,11,No
B04671,Female,KTP,Jakarta,Yes,3870000,Telkomsel,2650000,1,No
B04672,Female,KTP,Jakarta,Yes,5560000,Telkomsel,880000,1,No
B04673,Male,KTP,Jakarta,Yes,4930000,Telkomsel,0,2,No
B04674,Female,KTP,Jakarta,Yes,4120000,Tri,80000,1,No
B04675,Female,KTP,Jakarta,Yes,7760000,Indosat,120000,1,No
B04676,Male,KTP,Jakarta,Yes,3470000,Telkomsel,840000,1,No
B04677,Male,KTM,Jakarta,No,2200000,Telkomsel,2060000,1,No
B04678,Female,KTP,Jakarta,Yes,3370000,XL,2070000,1,No
B04679,Male,KTP,Jakarta,Yes,4480000,Telkomsel,1330000,2,No
B04680,Female,KTP,Jakarta,Yes,5990000,Telkomsel,10000,1,No
B04681,Male,KTP,Jakarta,Yes,5790000,Tri,770000,2,No
B04682,Male,KTP,Jakarta,Yes,4650000,Telkomsel,2280000,12,Yes
B04683,Male,KTP,Jakarta,Yes,7690000,Tri,2240000,1,No
B04684,Male,KTP,Jakarta,No,2450000,Telkomsel,2400000,9,Yes
B04685,Male,KTP,Jakarta,Yes,5380000,Telkomsel,1180000,1,No
B04686,Female,KTP,Jakarta,No,2180000,XL,2350000,1,No
B04687,Male,KTP,Jakarta,No,1870000,Indosat,1230000,12,No
B04688,Male,KTP,Jakarta,Yes,4160000,Indosat,2640000,1,No
B04689,Male,KTP,Jakarta,Yes,6410000,Telkomsel,0,1,No
B04690,Male,KTP,Jakarta,No,2510000,Telkomsel,1960000,1,No
B04691,Female,KTP,Jakarta,Yes,4250000,Telkomsel,1200000,1,No
B04692,Male,KTP,Jakarta,No,1750000,Telkomsel,350000,2,No
B04693,Female,KTP,Jakarta,Yes,6890000,Telkomsel,270000,1,No
B04694,Male,KTP,Jakarta,Yes,5230000,Telkomsel,1810000,1,No
B04695,Female,KTP,Jakarta,Yes,4110000,Telkomsel,2000000,1,No
B04696,Female,KTP,Jakarta,Yes,6770000,Indosat,310000,3,No
B04697,Female,KTP,Jakarta,Yes,4100000,Telkomsel,1670000,2,No
B04698,Female,KTP,Jakarta,No,1590000,XL,2910000,9,Yes
B04699,Male,KTP,Jakarta,No,2100000,Telkomsel,1540000,1,No
B04700,Female,KTP,Jakarta,Yes,7710000,XL,560000,2,No
B04701,Female,KTP,Jakarta,No,3040000,Telkomsel,1760000,11,No
B04702,Male,KTP,Jakarta,Yes,4250000,Tri,0,1,No
B04703,Male,KTP,Jakarta,Yes,4800000,Tri,730000,5,No
B04704,Female,KTP,Jakarta,No,2900000,XL,730000,2,No
B04705,Male,KTM,Jakarta,No,2440000,Tri,1490000,10,No
B04706,Male,KTP,Jakarta,Yes,5360000,Telkomsel,1940000,9,No
B04707,Male,KTP,Jakarta,Yes,5210000,Indosat,1010000,1,No
B04708,Male,KTP,Jakarta,Yes,6050000,Telkomsel,0,1,No
B04709,Female,KTP,Jakarta,Yes,2790000,Indosat,2540000,12,Yes
B04710,Male,KTP,Jakarta,Yes,5220000,Indosat,3180000,6,Yes
B04711,Female,KTP,Jakarta,Yes,3090000,Telkomsel,1400000,1,No
B04712,Male,KTM,Jakarta,No,2640000,Telkomsel,1600000,1,No
B04713,Male,KTP,Jakarta,Yes,6320000,Telkomsel,1510000,1,No
B04714,Male,KTP,Jakarta,Yes,5670000,Indosat,820000,1,No
B04715,Male,KTP,Jakarta,Yes,3400000,Telkomsel,1620000,1,No
B04716,Male,KTP,Jakarta,Yes,5580000,Telkomsel,1570000,4,No
B04717,Male,KTP,Jakarta,Yes,6850000,Telkomsel,1150000,2,No
B04718,Male,KTP,Jakarta,No,2220000,XL,1750000,1,No
B04719,Male,KTP,Jakarta,No,2370000,XL,1940000,1,No
B04720,Male,KTP,Jakarta,Yes,4500000,Indosat,0,3,No
B04721,Male,KTP,Jakarta,No,2250000,Indosat,1110000,1,No
B04722,Male,KTP,Jakarta,Yes,5140000,Telkomsel,1530000,1,No
B04723,Female,KTP,Jakarta,No,1370000,Indosat,1640000,1,No
B04724,Female,KTP,Jakarta,No,2340000,Telkomsel,2130000,1,No
B04725,Male,KTP,Jakarta,Yes,2930000,XL,1650000,3,No
B04726,Male,KTP,Jakarta,Yes,4860000,Telkomsel,840000,3,No
B04727,Male,KTP,Jakarta,No,2270000,Telkomsel,3230000,12,Yes
B04728,Male,KTP,Jakarta,No,1340000,Telkomsel,990000,2,No
B04729,Male,KTP,Jakarta,Yes,7420000,XL,1320000,1,No
B04730,Male,KTP,Jakarta,Yes,5010000,Tri,1320000,1,No
B04731,Female,KTP,Jakarta,Yes,2850000,XL,870000,1,No
B04732,Male,KTP,Jakarta,No,1880000,Telkomsel,980000,2,No
B04733,Male,KTM,Jakarta,No,2980000,Telkomsel,1600000,1,No
B04734,Male,KTP,Jakarta,Yes,5570000,Tri,1130000,1,No
B04735,Female,KTP,Jakarta,No,1470000,Telkomsel,0,1,No
B04736,Male,KTM,Jakarta,No,2820000,XL,1740000,2,No
B04737,Female,KTP,Jakarta,Yes,6410000,Tri,710000,1,No
B04738,Male,KTP,Jakarta,Yes,5450000,Telkomsel,1540000,1,No
B04739,Female,KTP,Jakarta,Yes,4680000,Telkomsel,890000,2,No
B04740,Female,KTP,Jakarta,Yes,3840000,Telkomsel,2010000,8,No
B04741,Female,KTP,Jakarta,Yes,3860000,Indosat,0,1,No
B04742,Male,KTP,Jakarta,No,1390000,Telkomsel,1540000,1,No
B04743,Male,KTP,Jakarta,Yes,4190000,Telkomsel,170000,2,No
B04744,Male,KTP,Jakarta,Yes,3340000,Telkomsel,1480000,2,No
B04745,Male,KTP,Jakarta,Yes,5800000,Telkomsel,0,1,No
B04746,Male,KTP,Jakarta,Yes,6580000,Indosat,1000000,1,No
B04747,Male,KTP,Jakarta,Yes,6770000,Telkomsel,1590000,1,No
B04748,Male,KTP,Jakarta,No,2670000,XL,90000,2,No
B04749,Male,KTP,Jakarta,Yes,7720000,XL,0,1,No
B04750,Male,KTM,Jakarta,No,2070000,Telkomsel,1820000,1,No
B04751,Female,KTP,Jakarta,Yes,6220000,Telkomsel,60000,1,No
B04752,Male,KTP,Jakarta,Yes,6210000,XL,1000000,1,No
B04753,Male,KTP,Jakarta,Yes,5230000,Telkomsel,2340000,1,No
B04754,Female,KTP,Jakarta,Yes,5380000,Telkomsel,960000,1,No
B04755,Female,KTP,Jakarta,No,3400000,XL,1160000,1,No
B04756,Male,KTP,Jakarta,No,2690000,Telkomsel,760000,12,No
B04757,Male,KTM,Jakarta,No,2490000,Telkomsel,610000,7,No
B04758,Male,KTP,Jakarta,Yes,4620000,Telkomsel,2440000,2,No
B04759,Male,KTP,Jakarta,No,2640000,Telkomsel,2040000,1,No
B04760,Male,KTP,Jakarta,Yes,4720000,Telkomsel,60000,1,No
B04761,Male,KTP,Jakarta,Yes,4170000,Telkomsel,520000,1,No
B04762,Female,KTP,Jakarta,No,2850000,Telkomsel,1520000,1,No
B04763,Male,KTP,Jakarta,No,2650000,Telkomsel,1720000,9,No
B04764,Female,KTP,Jakarta,Yes,4760000,Indosat,1140000,1,No
B04765,Female,KTP,Jakarta,Yes,5570000,Tri,1700000,1,No
B04766,Male,KTP,Jakarta,Yes,5120000,Telkomsel,1480000,2,No
B04767,Female,KTP,Jakarta,Yes,3230000,Telkomsel,1490000,1,No
B04768,Male,KTP,Jakarta,No,3430000,Indosat,440000,2,No
B04769,Male,KTP,Jakarta,Yes,3930000,XL,910000,1,No
B04770,Male,KTP,Jakarta,Yes,4850000,Indosat,2170000,1,No
B04771,Male,KTP,Jakarta,No,3090000,Telkomsel,1620000,1,No
B04772,Male,KTP,Jakarta,Yes,5720000,Indosat,1530000,1,No
B04773,Male,KTP,Jakarta,Yes,5720000,XL,1180000,2,No
B04774,Male,KTM,Jakarta,No,2910000,Telkomsel,1030000,10,No
B04775,Male,KTP,Jakarta,Yes,6830000,Indosat,2310000,11,Yes
B04776,Female,KTP,Jakarta,Yes,4020000,XL,920000,1,No
B04777,Male,KTP,Jakarta,No,1550000,Indosat,2020000,1,No
B04778,Male,KTP,Jakarta,Yes,5950000,Telkomsel,190000,1,No
B04779,Male,KTP,Jakarta,Yes,6550000,Telkomsel,1290000,1,No
B04780,Female,KTM,Jakarta,No,2300000,Indosat,2700000,2,No
B04781,Male,KTP,Jakarta,No,1990000,Telkomsel,2680000,2,No
B04782,Male,KTP,Jakarta,Yes,5170000,XL,1760000,3,No
B04783,Male,KTP,Jakarta,Yes,4860000,Telkomsel,2820000,10,No
B04784,Male,KTP,Jakarta,Yes,4140000,Indosat,1850000,1,No
B04785,Male,KTP,Jakarta,Yes,6270000,Telkomsel,1460000,1,No
B04786,Male,KTP,Jakarta,Yes,5770000,Telkomsel,1920000,5,No
B04787,Male,KTP,Jakarta,Yes,7050000,Telkomsel,330000,1,No
B04788,Male,KTP,Jakarta,Yes,5200000,Telkomsel,1980000,1,No
